x,y,label,institution_name,ETER_ID,reference_year,country_code,missing_perc,cons_perc
7751.7700055207115,37418.539615088404,0,Politechnika Białostocka,PL0133,2016,PL,0.1,0.7
5459.34367662679,39832.17510277069,0,Politechnika Częstochowska,PL0134,2016,PL,0.1,0.7
20546.760956378774,25139.261397524755,0,Politechnika Gdańska,PL0135,2016,PL,0.1,0.7
2711.777976729885,42425.688636683226,0,Politechnika Koszalińska,PL0136,2016,PL,0.1,0.7
13320.550884420292,32169.937709039077,0,Politechnika Krakowska im. Tadeusza Kościuszki,PL0137,2016,PL,0.1,0.7
6763.184508309265,38332.07903061178,0,Politechnika Lubelska,PL0138,2016,PL,0.1,0.7
15840.568469585722,29361.020353926822,0,Politechnika Łódzka,PL0139,2016,PL,0.1,0.7
3744.8963866180025,41410.35940780088,0,Politechnika Opolska,PL0140,2016,PL,0.1,0.7
18035.71835458508,27488.712902892185,0,Politechnika Poznańska,PL0141,2016,PL,0.1,0.7
2759.3175958594875,42301.951239269365,0,Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu,PL0142,2016,PL,0.1,0.5
14153.510906303425,31093.566048722994,0,Politechnika Rzeszowska im. Ignacego Łukasiewicza,PL0143,2016,PL,0.1,0.7
20496.73786483386,25562.53108479556,0,Politechnika Śląska w Gliwicach,PL0145,2016,PL,0.1,0.7
5003.617870495399,40160.95160009391,0,Politechnika Świętokrzyska w Kielcach,PL0146,2016,PL,0.1,0.7
31917.154019037574,14086.482187254262,1,Politechnika Warszawska,PL0147,2016,PL,0.1,0.7
32745.50653501175,13002.773100133441,1,Politechnika Wrocławska,PL0148,2016,PL,0.1,0.7
1296.0931205617435,43714.693779054505,0,Polsko-Japońska Akademia Technik Komputerowych,PL0150,2016,PL,0.3,0.6
1227.6615454649332,43787.67252574562,0,Pomorski Uniwersytet Medyczny w Szczecinie,PL0151,2016,PL,0.3,0.6
2630.9091281729234,47568.95549895812,0,Pomorska Wyższa Szkoła Nauk Stosowanych w Gdyni,PL0152,2016,PL,0.3,0.6
2741.9481809565873,47704.315621807735,0,Prywatna Wyższa Szkoła Ochrony Środowiska w Radomiu,PL0159,2016,PL,0.3,0.4
3008.001595009671,47958.29477657624,0,Radomska Szkoła Wyższa,PL0162,2016,PL,0.3,0.4
2191.87676229214,47150.5277522169,0,Sopocka Szkoła Wyższa,PL0165,2016,PL,0.3,0.6
13752.412987911955,31458.031764121602,0,Społeczna Akademia Nauk w Łodzi,PL0166,2016,PL,0.3,0.4
1532.0627481317435,46431.972698635065,0,Szczecińska Szkoła Wyższa Collegium Balticum,PL0168,2016,PL,0.3,0.5
22552.911698959815,23056.017436872724,0,Szkoła Główna Gospodarstwa Wiejskiego,PL0169,2016,PL,0.1,0.7
16766.53405441932,28793.73852734214,0,Szkoła Główna Handlowa w Warszawie,PL0170,2016,PL,0.1,0.7
422.0972317937773,45320.74349445044,0,Szkoła Główna Służby Pożarniczej,PL0171,2016,PL,0.3,0.6
2886.069991576748,47836.10887023715,0,Szkoła Wyższa im. Bogdana Jańskiego w Warszawie,PL0172,2016,PL,0.3,0.4
4856.11434737276,41106.27701084207,0,Szkoła Wyższa im. Pawła Włodkowica w Płocku,PL0173,2016,PL,0.3,0.4
14016.972978503027,31073.500493927764,0,SWPS Uniwersytet Humanistycznospołeczny,PL0175,2016,PL,0.3,0.6
3298.1862080432375,48254.618742316736,0,Śląska Wyższa Szkoła Informatyczno-Medyczna w Chorzowie,PL0178,2016,PL,0.3,0.2
7213.652777402456,37907.00108064494,0,Śląski Uniwersytet Medyczny w Katowicach,PL0180,2016,PL,0.3,0.6
2262.1810090638437,47211.830826691046,0,Kolegium Jagiellońskie Toruńska Szkoła Wyższa,PL0182,2016,PL,0.3,0.5
652.3124998831964,45621.574023026275,0,Uczelnia Warszawska im. Marii Skłodowskiej-Curie,PL0183,2016,PL,0.3,0.4
19306.398243766893,26515.078459880348,0,Uniwersytet Ekonomiczny w Krakowie,PL0185,2016,PL,0.1,0.7
9628.502288885224,35856.768112371654,0,Uniwersytet Ekonomiczny w Poznaniu,PL0186,2016,PL,0.1,0.7
12422.891684523054,33149.24224929491,0,Uniwersytet Ekonomiczny we Wrocławiu,PL0187,2016,PL,0.1,0.7
26427.321504941683,19509.662720513385,1,Uniwersytet Gdański,PL0188,2016,PL,0.1,0.7
9168.038907312677,36061.55756287961,0,Uniwersytet im. Jana Kochanowskiego w Kielcach,PL0189,2016,PL,0.1,0.7
38076.925859898976,8900.23578909561,1,Uniwersytet im. Adama Mickiewicza w Poznaniu,PL0190,2016,PL,0.1,0.7
42354.382284035484,8205.30053525672,1,Uniwersytet Jagielloński w Krakowie,PL0191,2016,PL,0.1,0.7
11694.798127630032,33453.853353118684,0,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,PL0192,2016,PL,0.1,0.7
6406.914769349241,38801.15674300146,0,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,PL0193,2016,PL,0.1,0.7
32776.50896524641,13619.2533132144,1,Uniwersytet Łódzki,PL0194,2016,PL,0.1,0.7
20855.306569739063,24689.586047099874,0,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,PL0195,2016,PL,0.1,0.7
4825.763897635543,40456.282122338176,0,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,PL0196,2016,PL,0.3,0.6
1756.6124231675103,43335.82280931553,0,Uniwersytet Medyczny w Białymstoku,PL0197,2016,PL,0.3,0.6
6182.686524162765,38902.41770190343,0,Uniwersytet Medyczny w Łodzi,PL0198,2016,PL,0.3,0.6
23314.190721835854,22299.24977170504,1,Uniwersytet Mikołaja Kopernika w Toruniu,PL0199,2016,PL,0.1,0.7
2128.684604807693,47096.68119743695,0,Uniwersytet Muzyczny Fryderyka Chopina,PL0200,2016,PL,0.3,0.6
6179.450958279331,39024.20517336354,0,Uniwersytet Opolski,PL0201,2016,PL,0.1,0.7
13564.066296195962,31815.919270714636,0,Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie,PL0202,2016,PL,0.1,0.7
5912.0546630507115,39277.75100804918,0,Uniwersytet Przyrodniczy w Lublinie,PL0203,2016,PL,0.1,0.7
7186.2410365537635,38016.101314714906,0,Uniwersytet Przyrodniczy w Poznaniu,PL0204,2016,PL,0.1,0.7
7885.162348263798,37227.4079232913,0,Uniwersytet Przyrodniczy we Wrocławiu,PL0205,2016,PL,0.1,0.7
7417.653981575441,37919.52681941238,0,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,PL0206,2016,PL,0.1,0.7
15276.13687040339,30204.329475570023,0,Uniwersytet Rzeszowski,PL0207,2016,PL,0.1,0.7
12236.13917017309,32971.83471562781,0,Uniwersytet Szczeciński,PL0208,2016,PL,0.1,0.7
22726.711515731564,23040.43529187556,0,Uniwersytet Śląski w Katowicach,PL0209,2016,PL,0.1,0.7
4956.211729384726,40085.21549194334,0,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy,PL0210,2016,PL,0.1,0.7
9791.56902580057,35333.001968144374,0,Uniwersytet w Białymstoku,PL0211,2016,PL,0.1,0.7
20438.43090463214,25361.661696649942,0,Uniwersytet Warmińsko-Mazurski w Olsztynie,PL0212,2016,PL,0.1,0.7
46722.7847999259,7325.413017579523,1,Uniwersytet Warszawski,PL0213,2016,PL,0.1,0.7
24990.91782843878,20511.14310971831,1,Uniwersytet Wrocławski,PL0214,2016,PL,0.1,0.7
8820.353700238376,36305.586466714696,0,Uniwersytet Zielonogórski,PL0215,2016,PL,0.1,0.7
1353.7299384273942,46247.72892675123,0,Wyższa Szkoła Zarządzania i Przedsiębiorczości w Wałbrzychu,PL0216,2016,PL,0.3,0.4
6974.375852019706,38228.883943781366,0,Warszawski Uniwersytet Medyczny,PL0221,2016,PL,0.3,0.6
1601.7736518321046,46570.658267795894,0,Wielkopolska Wyższa Szkoła Społeczno-Ekonomiczna w Środzie Wielkopolskiej,PL0224,2016,PL,0.3,0.4
6473.845831645645,38647.22054986792,0,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego w Warszawie,PL0226,2016,PL,0.3,0.6
2211.0728156806495,47133.31561961201,0,Wrocławska Wyższa Szkoła Informatyki Stosowanej we Wrocławiu,PL0227,2016,PL,0.3,0.5
1856.887998151473,46828.24784202168,0,Wszechnica Polska - Szkoła Wyższa w Warszawie,PL0229,2016,PL,0.3,0.6
2120.1770793374435,47091.62916995511,0,Wszechnica Świętokrzyska w Kielcach,PL0230,2016,PL,0.3,0.5
2064.0382308029302,46970.782087018204,0,Wyższa Szkoła - Edukacja w Sporcie w Warszawie,PL0236,2016,PL,0.3,0.4
488.13733320145906,45431.677792221395,0,Wyższa Szkoła Administracji i Biznesu im. Eugeniusza Kwiatkowskiego w Gdyni,PL0237,2016,PL,0.3,0.5
2886.265904459249,47850.895737479426,0,Wyższa Szkoła Administracji Publicznej im. Stanisława Staszica w Białymstoku,PL0239,2016,PL,0.3,0.4
2489.4865979955916,47459.14168880922,0,Wyższa Szkoła Administracji w Bielsku-Białej,PL0244,2016,PL,0.3,0.4
2370.2106613068963,47335.49321194851,0,Wyższa Szkoła Agrobiznesu w Łomży,PL0246,2016,PL,0.3,0.4
7837.943902705302,37159.43929931973,0,Wyższa Szkoła Bankowa w Gdańsku,PL0247,2016,PL,0.3,0.6
15856.203057118373,29736.338632077874,0,Wyższa Szkoła Bankowa w Poznaniu,PL0248,2016,PL,0.3,0.6
7000.086832219419,38126.61911801007,0,Wyższa Szkoła Bankowa w Toruniu,PL0249,2016,PL,0.3,0.6
14274.442060477946,31313.294578588106,0,Wyższa Szkoła Bankowa we Wrocławiu,PL0250,2016,PL,0.3,0.6
2136.823053583557,47103.63512283083,0,Wyższa Szkoła Finansów i Prawa w Bielsku Białej,PL0251,2016,PL,0.3,0.6
2679.5158319014763,47644.25891332271,0,Wyższa Szkoła Bezpieczeństwa i Ochrony w Warszawie im. Marszałka J. Piłsudzkiego,PL0253,2016,PL,0.3,0.4
425.33527416050225,44623.441036478165,0,Wyższa Szkoła Bezpieczeństwa w Poznaniu,PL0255,2016,PL,0.3,0.6
1715.0468271515915,46622.80690466345,0,Wyższa Szkoła Biznesu i Nauk o Zdrowiu w Łodzi,PL0257,2016,PL,0.3,0.6
1316.9768180229166,44828.40334622298,0,Wyższa Szkoła Biznesu i Przedsiębiorczości w Ostrowcu Świętokrzyskim,PL0258,2016,PL,0.3,0.6
5866.129870716962,39328.94924498343,0,Wyższa Szkoła Biznesu w Dąbrowie Górniczej,PL0261,2016,PL,0.3,0.6
1763.5265125488368,46726.3185979535,0,Wyższa Szkoła Biznesu-National Louis University w Nowym Sączu,PL0264,2016,PL,0.3,0.6
1942.3466157304063,46912.86347577211,0,Wyższa Szkoła Edukacji i Terapii im. prof. Kazimiery Milanowskiej,PL0268,2016,PL,0.3,0.6
593.2044128508566,45510.18579759919,0,Wyższa Szkoła Ekologii i Zarządzania w Warszawie,PL0270,2016,PL,0.3,0.6
2980.3925066141687,47943.162273175665,0,Wyższa Szkoła Ekonomiczna w Białymstoku,PL0271,2016,PL,0.3,0.4
2953.816072381435,47916.08213029108,0,Wyższa Szkoła Ekonomiczno-Humanistyczna w Skierniewicach im. Prof. Szczepana A. Pieniążka,PL0275,2016,PL,0.3,0.4
1362.757557895692,43625.19303831848,0,Akademia Finansów i Biznesu Vistula,PL0276,2016,PL,0.3,0.4
2801.7309910494087,42272.63987846628,0,Wyższa Szkoła Ekonomii i Innowacji w Lublinie,PL0282,2016,PL,0.3,0.6
108.10711380546863,44884.31046488474,0,"Wyższa Szkoła Ekonomii, Prawa i Nauk Medycznych im. prof. Edwarda Lipińskiego w Kielcach",PL0283,2016,PL,0.3,0.6
834.8095025849669,45803.11400692472,0,Staropolska Szkoła Wyższa w Kielcach,PL0284,2016,PL,0.3,0.6
1779.7013956983621,46721.50435804229,0,Wyższa Szkoła Europejska im. Ks. Józefa Tischnera w Krakowie,PL0285,2016,PL,0.3,0.6
1376.7648939969718,46332.947281071516,0,Wyższa Szkoła Filologiczna we Wrocławiu,PL0286,2016,PL,0.3,0.6
284.9616719913528,45134.34296835984,0,Akademia Ignatianum w Krakowie,PL0287,2016,PL,0.3,0.6
2170.528570775603,47141.26516674606,0,Wyższa Szkoła Finansów i Zarządzania w Białymstoku,PL0290,2016,PL,0.3,0.6
2429.33470617228,47395.586022103234,0,Collegium Mazovia Innowacyjna Szkoła Wyższa w Siedlcach,PL0291,2016,PL,0.3,0.5
1925.6734638522814,43067.59669746948,0,Wyższa Szkoła Finansów i Zarządzania w Warszawie,PL0292,2016,PL,0.3,0.6
2559.0757520731395,47495.90271095491,0,Wyższa Szkoła Fizjoterapii we Wrocławiu,PL0293,2016,PL,0.3,0.4
824.3347688798975,45796.347092968266,0,Wyższa Szkoła Gospodarki Euroregionalnej im. Alcide De Gasperi w Józefowie,PL0296,2016,PL,0.3,0.6
2133.2475497012756,47105.26716218301,0,Wyższa Szkoła Gospodarki Krajowej w Kutnie,PL0298,2016,PL,0.3,0.4
2021.954816915402,43387.27552745767,0,Wyższa Szkoła Gospodarki w Bydgoszczy,PL0299,2016,PL,0.3,0.6
830.6770364492618,45799.21515903542,0,Wyższa Szkoła Handlowa w Radomiu,PL0304,2016,PL,0.3,0.6
2477.4126591275945,47441.90938416527,0,Wyższa Szkoła Handlowa we Wrocławiu,PL0305,2016,PL,0.3,0.6
1325.5633784230783,43716.92711518238,0,Uczelnia Łazarskiego w Warszawie,PL0307,2016,PL,0.3,0.4
2314.9451362799164,47279.70904408806,0,Wyższa Szkoła Hotelarstwa i Gastronomii w Poznaniu,PL0311,2016,PL,0.3,0.6
2196.691761852871,47162.44250554234,0,Wyższa Szkoła Humanistyczna im. Króla Stanisława Leszczyńskiego w Lesznie,PL0314,2016,PL,0.3,0.5
2641.993860436077,42471.854477285895,0,Akademia Humanistyczno-Ekonomiczna w Łodzi,PL0320,2016,PL,0.3,0.6
1691.5364608908433,46656.895906407255,0,Kujawska Szkoła Wyższa we Włocławku,PL0323,2016,PL,0.3,0.4
3060.436607709919,48024.441390432614,0,Wyższa Szkoła Humanistyczno-Przyrodnicza Studium Generale Sandomiriense w Sandomierzu,PL0324,2016,PL,0.3,0.4
2290.5601412717187,43304.39655599334,0,Wyższa Szkoła Humanitas w Sosnowcu,PL0325,2016,PL,0.3,0.4
2356.2711531401696,47325.80825481952,0,Wyższa Szkoła Informatyki i Ekonomii Towarzystwa Wiedzy Powszechnej w Olsztynie,PL0326,2016,PL,0.3,0.5
1795.3158571118174,46767.29427485165,0,Bydgoska Szkoła Wyższa,PL0327,2016,PL,0.3,0.4
3644.527982267034,41506.76707962465,0,Wyższa Szkoła Informatyki i Zarządzania w Rzeszowie,PL0331,2016,PL,0.3,0.6
927.7920560962748,45857.19170952772,0,Wyższa Szkoła Informatyki Stosowanej i Zarządzania w Warszawie,PL0332,2016,PL,0.3,0.6
1383.3384289764692,46264.027379691695,0,Wyższa Szkoła Informatyki i Umiejętności w Łodzi,PL0333,2016,PL,0.3,0.4
2731.6674249016783,47696.173413572935,0,"Wyższa Szkoła Informatyki, Zarządzania i Administracji w Warszawie",PL0334,2016,PL,0.3,0.4
2801.0106787603445,47766.44233883688,0,Wyższa Szkoła Inżynieryjno-Ekonomiczna w Rzeszowie,PL0340,2016,PL,0.3,0.6
2140.054664010425,47095.99841362645,0,Wyższa Szkoła Języków Obcych im. S.B. Lindego w Poznaniu,PL0341,2016,PL,0.3,0.6
2891.0887080238667,47850.183834849544,0,Wyższa Szkoła Kadr Menedżerskich w Koninie,PL0344,2016,PL,0.3,0.4
3034.9261786167053,47991.47336614742,0,Wyższa Szkoła Komunikacji i Zarządzania w Poznaniu,PL0345,2016,PL,0.3,0.5
2859.085584210919,47818.22351637988,0,Wyższa Szkoła Medyczna w Białymstoku,PL0349,2016,PL,0.3,0.4
2756.579803832267,47721.52164676482,0,Wyższa Szkoła Kultury Społecznej i Medialnej w Toruniu,PL0352,2016,PL,0.3,0.6
2635.7510694020957,47602.427416964805,0,Wyższa Szkoła Lingwistyczna w Częstochowie,PL0355,2016,PL,0.3,0.6
314.59798489002446,45270.375014697696,0,Wyższa Szkoła Logistyki w Poznaniu,PL0356,2016,PL,0.3,0.6
3335.2853730791253,41725.83952304352,0,Wyższa Szkoła Menedżerska w Warszawie,PL0367,2016,PL,0.3,0.5
987.7654840982595,45887.63311525234,0,Collegium Da Vinci,PL0369,2016,PL,0.3,0.6
1823.3363128504932,46793.10155978253,0,Wyższa Szkoła Nauk Społecznych w Lublinie,PL0373,2016,PL,0.3,0.4
1057.64284972935,46023.079667813465,0,Wyższa Szkoła Oficerska Sił Powietrznych w Dęblinie,PL0375,2016,PL,0.3,0.6
985.1963432064553,45895.404044494695,0,Wyższa Szkoła Oficerska Wojsk Lądowych im. Gen. Tadeusza Kościuszki we Wrocławiu,PL0376,2016,PL,0.3,0.6
1329.6315409007323,46301.4588349212,0,Wyższa Szkoła Pedagogiczna im. Janusza Korczaka w Warszawie,PL0378,2016,PL,0.3,0.6
427.6451831814535,45355.83482178047,0,Wyższa Szkoła Pedagogiki i Administracji im. Mieszka I w Poznaniu,PL0382,2016,PL,0.3,0.4
1896.097005446945,46867.985413699265,0,Wyższa Szkoła Planowania Strategicznego w Dąbrowie Górniczej,PL0383,2016,PL,0.3,0.4
725.591020244129,44941.2750002136,0,Wyższa Szkoła Policji w Szczytnie,PL0384,2016,PL,0.3,0.4
1335.6863011937737,43822.11509256661,0,Wyższa Szkoła Prawa i Administracji Rzeszowska Szkoła Wyższa z siedzibą w Rzeszowie,PL0385,2016,PL,0.3,0.4
1143.7941559876708,46059.65811130974,0,Wyższa Szkoła Przedsiębiorczości i Administracji w Lublinie,PL0388,2016,PL,0.3,0.6
1150.6797632978517,46118.966550653415,0,Wyższa Szkoła Społeczno-Przyrodnicza im. Wincentego Pola w Lublinie,PL0398,2016,PL,0.3,0.6
3208.6047532861353,48171.220230184445,0,Wyższa Szkoła Studiów Międzynarodowych w Łodzi,PL0402,2016,PL,0.3,0.4
1869.6889259218688,46837.60902022997,0,Wyższa Szkoła Techniczna w Katowicach,PL0407,2016,PL,0.3,0.5
2378.1940907174276,47330.45822942422,0,Wyższa Szkoła Technologii Informatycznych w Katowicach,PL0412,2016,PL,0.3,0.5
2653.8982631986732,47620.529561839976,0,Wyższa Szkoła Turystyki i Ekologii w Suchej Beskidzkiej,PL0416,2016,PL,0.3,0.5
2690.9124671024524,47655.05639282535,0,Wyższa Szkoła Turystyki i Hotelarstwa w Gdańsku,PL0417,2016,PL,0.3,0.4
2150.045400295819,47115.51383738073,0,Szkoła Główna Turystyki i Rekreacji w Warszawie,PL0420,2016,PL,0.3,0.6
2045.4001378307319,47015.83862094362,0,Wyższa Szkoła Umiejętności Społecznych w Poznaniu,PL0424,2016,PL,0.3,0.5
1365.892646704078,46327.452842489925,0,"Wyższa Szkoła Zarządzania ""Edukacja"" we Wrocławiu",PL0428,2016,PL,0.3,0.6
692.8161178737622,45628.727985706704,0,Wyższa Szkoła Zarządzania i Administracji w Opolu,PL0429,2016,PL,0.3,0.4
2491.6193540544496,47463.288629522765,0,Wyższa Szkoła Zarządzania i Administracji w Zamościu,PL0430,2016,PL,0.3,0.6
183.81855019872756,45023.23617990826,0,Wyższa Szkoła Zarządzania i Bankowości w Krakowie,PL0431,2016,PL,0.3,0.6
2506.23362779514,47476.324988466324,0,Wyższa Szkoła Zarządzania i Bankowości w Poznaniu,PL0432,2016,PL,0.3,0.4
292.903422791481,44730.06726967712,0,Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej w Warszawie,PL0436,2016,PL,0.3,0.6
2672.5181432056047,47640.38357378227,0,Uczelnia Jańskiego z siedzibą w Łomży,PL0437,2016,PL,0.3,0.4
710.103963330786,45680.556401479895,0,Wyższa Szkoła Zarządzania Ochroną Pracy w Katowicach,PL0439,2016,PL,0.3,0.4
2703.4737146822567,47661.00181989753,0,Wyższa Szkoła Zarządzania Środowiskiem w Tucholi,PL0441,2016,PL,0.3,0.4
1147.9269205540468,46105.578905105765,0,Wyższa Szkoła Zarządzania w Gdańsku,PL0443,2016,PL,0.3,0.5
2829.102823430682,47787.59284444598,0,Wyższa Szkoła Zawodowa Kosmetyki i Pielęgnacji Zdrowia w Warszawie,PL0449,2016,PL,0.3,0.4
2023.2717408986512,46992.112154843,0,"Wyższa Szkoła Zdrowia, Urody i Edukacji w Poznaniu",PL0451,2016,PL,0.3,0.4
1901.113594449754,46862.17798018881,0,Zachodniopomorska Szkoła Biznesu w Szczecinie,PL0457,2016,PL,0.3,0.6
3094.0096016588373,48053.174141661104,0,Wyższa Szkoła Przedsiębiorczości im. Księcia Kazimierza Kujawskiego,PL0458,2016,PL,0.3,0.4
7414.144064658596,37722.70957135143,0,Zachodniopomorski Uniwersytet Technologiczny w Szczecinie,PL0459,2016,PL,0.1,0.7
2563.2949331142254,47533.78079043069,0,Akademia Sztuki w Szczecinie,PL0460,2016,PL,0.3,0.6
2695.6965307177957,47658.942641370595,0,Państwowa Wyższa Szkoła Zawodowa w Koszalinie,PL0461,2016,PL,0.1,0.7
3003.3143517427156,47967.18459777751,0,Wyższa Szkoła Komunikacji Społecznej w Gdyni,PL0462,2016,PL,0.3,0.4
1021.7217811349448,45979.84394506742,0,Europejska Uczelnia w Warszawie,PL0463,2016,PL,0.3,0.4
1332.587362345368,46150.49954017741,0,Wyższa Szkoła Rehabilitacji w Warszawie,PL0464,2016,PL,0.3,0.6
1915.0954444250724,46860.25688986739,0,Wyższa Szkoła Teologiczno-Humanistyczna im. Michała Beliny-Czechowskiego w Podkowie Leśnej,PL0465,2016,PL,0.3,0.4
1536.378113361117,46490.14335344797,0,Wyższa Szkoła Inżynierii i Zdrowia w Warszawie,PL0467,2016,PL,0.3,0.4
2541.5795819031905,47501.526211616474,0,Wyższa Szkoła Informatyki i Zarządzania „Copernicus” we Wrocławiu,PL0469,2016,PL,0.3,0.4
572.4969753486449,45543.72887302682,0,Universidade dos Açores,PT0001,2016,PT,1.0,1.0
3924.08330099027,41061.7715334908,0,Universidade do Algarve,PT0002,2016,PT,1.0,1.0
8509.592212327281,36634.85954105972,0,Universidade de Aveiro,PT0003,2016,PT,1.0,1.0
3062.703957476877,41947.92471329263,0,Universidade da Beira Interior,PT0004,2016,PT,1.0,1.0
15291.28025967428,30060.32717170832,0,Universidade de Coimbra,PT0005,2016,PT,1.0,1.0
2383.8517464516995,42610.6959068137,0,Universidade de Évora,PT0006,2016,PT,1.0,1.0
13723.248014440165,31475.87196953853,0,Universidade Nova de Lisboa,PT0008,2016,PT,1.0,1.0
527.5017196577472,45499.50596306965,0,Universidade da Madeira,PT0010,2016,PT,1.0,1.0
12684.241475702918,32411.306718487805,0,Universidade do Minho,PT0011,2016,PT,1.0,0.9
23264.78191290042,22465.931604206005,1,Universidade do Porto,PT0012,2016,PT,1.0,1.0
2816.2316132052583,42240.34821022628,0,Universidade de Trás-os-Montes e Alto Douro,PT0013,2016,PT,1.0,1.0
4750.621625061394,40247.156395182086,0,ISCTE - Instituto Universitário de Lisboa,PT0014,2016,PT,1.0,1.0
2012.421649406665,43046.63739830243,0,Universidade Aberta,PT0015,2016,PT,1.0,1.0
709.7974340676133,45676.37129052378,0,Instituto Politécnico de Beja,PT0016,2016,PT,1.0,1.0
3277.5842401839727,41703.200103046176,0,Instituto Politécnico de Bragança,PT0017,2016,PT,1.0,1.0
724.6868761664954,44250.07124076703,0,Instituto Politécnico de Castelo Branco,PT0018,2016,PT,1.0,1.0
715.2593609497376,44261.45205580316,0,Instituto Politécnico do Cávado e do Ave,PT0019,2016,PT,1.0,1.0
6892.558740598929,38090.52997073886,0,Instituto Politécnico de Coimbra,PT0020,2016,PT,1.0,1.0
670.8044206952304,45628.422166865595,0,Instituto Politécnico da Guarda,PT0021,2016,PT,1.0,1.0
6962.260276289424,38052.668369766354,0,Instituto Politécnico de Leiria,PT0022,2016,PT,1.0,1.0
9997.184120984759,34982.404964473346,0,Instituto Politécnico de Lisboa,PT0023,2016,PT,1.0,1.0
1493.5344707087975,46459.73945655502,0,Instituto Politécnico de Portalegre,PT0024,2016,PT,1.0,1.0
14671.710323283354,30337.777213200425,0,Instituto Politécnico do Porto,PT0025,2016,PT,1.0,1.0
453.88476905346346,44518.197911366755,0,Instituto Politécnico de Santarém,PT0026,2016,PT,1.0,1.0
2393.140577972434,42578.888131583146,0,Instituto Politécnico de Setúbal,PT0027,2016,PT,1.0,1.0
1317.084860248096,46285.80382363472,0,Instituto Politécnico de Tomar,PT0028,2016,PT,1.0,1.0
871.1798644576003,44108.34738581337,0,Instituto Politécnico de Viana do Castelo,PT0029,2016,PT,1.0,1.0
1550.877229030343,43430.94171399721,0,Instituto Politécnico de Viseu,PT0030,2016,PT,1.0,1.0
2585.8300309644014,47542.418251211224,0,Escola Superior Náutica Infante D. Henrique,PT0031,2016,PT,1.0,1.0
1324.599741726942,46282.03580095942,0,Escola Superior de Enfermagem de Coimbra,PT0032,2016,PT,1.0,1.0
1633.5904936489108,46601.002561458896,0,Escola Superior de Enfermagem de Lisboa,PT0033,2016,PT,1.0,1.0
1643.0067296953341,46594.61105365309,0,Escola Superior de Enfermagem do Porto,PT0034,2016,PT,1.0,1.0
1414.6942013313783,46371.206628944834,0,Escola Superior de Hotelaria e Turismo do Estoril,PT0035,2016,PT,1.0,1.0
3174.47690342807,48132.17951951998,0,Academia da Força Aérea,PT0036,2016,PT,0.2,0.4
2842.134485959373,47803.007249214024,0,Academia Militar,PT0037,2016,PT,0.2,0.6
3026.470398853472,47986.56141158353,0,Escola Naval,PT0038,2016,PT,0.2,0.5
3004.563184363856,47959.03896502163,0,Instituto Superior de Ciências Policiais e Segurança Interna,PT0039,2016,PT,0.2,0.4
6512.922457377034,38498.53950331306,0,Universidade Católica Portuguesa,PT0041,2016,PT,0.2,0.6
2905.624056998348,47861.699051719566,0,Escola Superior Artística do Porto,PT0042,2016,PT,0.2,0.6
3079.2311967057976,48036.95120209634,0,Escola Universitária Vasco da Gama,PT0048,2016,PT,0.2,0.6
69.51413639989818,44903.93947696732,0,Instituto Universitário da Maia - ISMAI,PT0051,2016,PT,0.2,0.6
2055.767643537842,47022.889040581234,0,Instituto Universitário de Ciências da Saúde,PT0052,2016,PT,0.2,0.4
1933.9128211061632,46894.231361030346,0,Instituto Superior de Ciências da Saúde Egas Moniz,PT0053,2016,PT,0.2,0.6
3131.850132942669,48088.17465913812,0,Instituto Superior de Comunicação Empresarial,PT0054,2016,PT,0.2,0.6
2944.840749031302,47902.424258627994,0,Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada,PT0056,2016,PT,0.2,0.4
2833.756217434347,47790.29822708402,0,Instituto Superior de Gestão,PT0060,2016,PT,0.2,0.6
527.974496162286,44444.8090421123,0,Universidade Europeia,PT0063,2016,PT,0.2,0.6
3107.7144715432773,48066.3114292898,0,Instituto Superior de Novas Profissões,PT0066,2016,PT,0.2,0.6
1920.3467021840104,46878.13870210751,0,"ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida",PT0067,2016,PT,0.2,0.4
3028.4110207773365,47985.75325622168,0,Instituto Superior de Serviço Social do Porto,PT0069,2016,PT,0.2,0.4
2959.0517296726916,47919.82359041881,0,Instituto Superior Manuel Teixeira Gomes,PT0070,2016,PT,0.2,0.6
2421.6516917406525,47379.3795192877,0,Instituto Superior Miguel Torga,PT0071,2016,PT,0.2,0.6
2466.807702296604,47428.981793968574,0,Universidade Atlântica,PT0072,2016,PT,0.2,0.5
1323.7975011452565,46282.433168684096,0,Universidade Autónoma de Lisboa Luís de Camões,PT0073,2016,PT,0.2,0.6
